date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:00:40	4818/4818	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2021:00:39%20GMT	https://cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-3.png	/Users/huayuangroup/websites/Goturkeye/cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-3.html	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:40	8225/8225	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Feb%202023%2021:00:40%20GMT	https://goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-3.png	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-3.png	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Feb%202023%2021:00:41%20GMT	https://cms.goturkey.com/assets/uploads/blog/7-vegetarian-turkish-dishes-4.png	/Users/huayuangroup/websites/Goturkeye/cms.goturkey.com/assets/uploads/blog/7-vegetarian-turkish-dishes-4.png	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:43	4818/4818	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2021:00:42%20GMT	https://cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-4.png	/Users/huayuangroup/websites/Goturkeye/cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-4.html	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:43	8225/8225	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Feb%202023%2021:00:43%20GMT	https://goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-4.png	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-4.png	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Feb%202023%2021:00:44%20GMT	https://cms.goturkey.com/assets/uploads/blog/7-vegetarian-turkish-dishes-5.png	/Users/huayuangroup/websites/Goturkeye/cms.goturkey.com/assets/uploads/blog/7-vegetarian-turkish-dishes-5.png	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:46	4818/4818	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2021:00:45%20GMT	https://cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-5.png	/Users/huayuangroup/websites/Goturkeye/cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-5.html	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:46	8225/8225	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Feb%202023%2021:00:46%20GMT	https://goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-5.png	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-5.png	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Feb%202023%2021:00:47%20GMT	https://cms.goturkey.com/assets/uploads/blog/7-vegetarian-turkish-dishes-6.png	/Users/huayuangroup/websites/Goturkeye/cms.goturkey.com/assets/uploads/blog/7-vegetarian-turkish-dishes-6.png	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:49	4818/4818	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2021:00:48%20GMT	https://cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-6.png	/Users/huayuangroup/websites/Goturkeye/cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-6.html	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:49	8225/8225	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Feb%202023%2021:00:49%20GMT	https://goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-6.png	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-6.png	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Feb%202023%2021:00:50%20GMT	https://cms.goturkey.com/assets/uploads/blog/7-vegetarian-turkish-dishes-7.png	/Users/huayuangroup/websites/Goturkeye/cms.goturkey.com/assets/uploads/blog/7-vegetarian-turkish-dishes-7.png	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:52	4818/4818	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2021:00:51%20GMT	https://cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-7.png	/Users/huayuangroup/websites/Goturkeye/cms.goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-7.html	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:52	8225/8225	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Feb%202023%2021:00:52%20GMT	https://goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-7.png	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/assets/uploads/blog/7-vegetarian-turkish-dishes-7.png	(from https://goturkiye.com/blog/7-vegetarian-turkish-dishes)
03:00:54	116727/116727	---M--	200	added ('OK')	image/jpeg	etag:%221b8fbdbabb56cc21efe50d3722e0c4c8%22	https://cdn.goturkiye.com/goturkey/more-turkish-wordsheader.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/more-turkish-wordsheader.jpg	(from https://goturkiye.com/blog/5-more-turkish-words-and-phrases-that-simply-have-no-translation)
03:00:55	69538/69538	---M--	200	added ('OK')	image/jpeg	etag:%2234624c5ea884fdfef82612f4fcdfeb70%22	https://cdn.goturkiye.com/goturkey/more-turkish-words1.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/more-turkish-words1.jpg	(from https://goturkiye.com/blog/5-more-turkish-words-and-phrases-that-simply-have-no-translation)
03:00:56	68961/68961	---M--	200	added ('OK')	image/jpeg	etag:%22a6cacbbde0a7643797ffb6909f4a1dc2%22	https://cdn.goturkiye.com/goturkey/more-turkish-words2.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/more-turkish-words2.jpg	(from https://goturkiye.com/blog/5-more-turkish-words-and-phrases-that-simply-have-no-translation)
03:00:58	69412/69412	---M--	200	added ('OK')	image/jpeg	etag:%22f5eaf9e8d64346750c0f63f774ce2dcc%22	https://cdn.goturkiye.com/goturkey/more-turkish-words3.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/more-turkish-words3.jpg	(from https://goturkiye.com/blog/5-more-turkish-words-and-phrases-that-simply-have-no-translation)
03:01:00	70211/70211	---M--	200	added ('OK')	image/jpeg	etag:%221e7bb7c22b01682583d979af472411f6%22	https://cdn.goturkiye.com/goturkey/more-turkish-words4.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/more-turkish-words4.jpg	(from https://goturkiye.com/blog/5-more-turkish-words-and-phrases-that-simply-have-no-translation)
03:01:01	69480/69480	---M--	200	added ('OK')	image/jpeg	etag:%22c794347491198b2563bcc3534bf3cc95%22	https://cdn.goturkiye.com/goturkey/more-turkish-words5.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/more-turkish-words5.jpg	(from https://goturkiye.com/blog/5-more-turkish-words-and-phrases-that-simply-have-no-translation)
03:01:02	213264/213264	---M--	200	added ('OK')	image/jpeg	etag:%224c2924e5d7c289acccb37ab4719b52f1%22	https://cdn.goturkiye.com/goturkey/turkish-coffeesheader.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-coffeesheader.jpg	(from https://goturkiye.com/blog/just-for-the-coffee-gourmets-out-there-types-of-turkish-coffees)
03:01:03	190813/190813	---M--	200	added ('OK')	image/jpeg	etag:%22000996c8195820330216f545bdcdf3cf%22	https://cdn.goturkiye.com/goturkey/turkish-coffees1.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-coffees1.jpg	(from https://goturkiye.com/blog/just-for-the-coffee-gourmets-out-there-types-of-turkish-coffees)
03:01:05	195216/195216	---M--	200	added ('OK')	image/jpeg	etag:%2201e0c2fdb9156af84cf13054085c52c2%22	https://cdn.goturkiye.com/goturkey/turkish-coffees2.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-coffees2.jpg	(from https://goturkiye.com/blog/just-for-the-coffee-gourmets-out-there-types-of-turkish-coffees)
03:01:06	131449/131449	---M--	200	added ('OK')	image/jpeg	etag:%22368db8ace043d138953627b4a0dab473%22	https://cdn.goturkiye.com/goturkey/turkish-coffees3.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-coffees3.jpg	(from https://goturkiye.com/blog/just-for-the-coffee-gourmets-out-there-types-of-turkish-coffees)
03:01:07	155334/155334	---M--	200	added ('OK')	image/jpeg	etag:%224732c087266be7ee1d53d72891641411%22	https://cdn.goturkiye.com/goturkey/turkish-coffees4.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-coffees4.jpg	(from https://goturkiye.com/blog/just-for-the-coffee-gourmets-out-there-types-of-turkish-coffees)
03:01:08	133226/133226	---M--	200	added ('OK')	image/jpeg	etag:%22b2244b386a37df9fcdefe17854eed6a1%22	https://cdn.goturkiye.com/goturkey/turkish-coffees5.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-coffees5.jpg	(from https://goturkiye.com/blog/just-for-the-coffee-gourmets-out-there-types-of-turkish-coffees)
03:01:09	361261/361261	---M--	200	added ('OK')	image/jpeg	etag:%22ca19aa66fb88463a29c4a9f5f511bba6%22	https://cdn.goturkiye.com/goturkey/a-day-in-the-quaint-village-sirince-hero-image.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/a-day-in-the-quaint-village-sirince-hero-image.jpg	(from https://goturkiye.com/blog/a-day-in-the-quaint-village-of-sirince)
03:01:10	229033/229033	---M--	200	added ('OK')	image/jpeg	etag:%22f2de76abbcd9e0dcd08cc03d01d62970%22	https://cdn.goturkiye.com/goturkey/sirince-1.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/sirince-1.jpg	(from https://goturkiye.com/blog/a-day-in-the-quaint-village-of-sirince)
03:01:11	192271/192271	---M--	200	added ('OK')	image/jpeg	etag:%2264518dc92e4de36f265d38fdf8088947%22	https://cdn.goturkiye.com/goturkey/sirince-2.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/sirince-2.jpg	(from https://goturkiye.com/blog/a-day-in-the-quaint-village-of-sirince)
03:01:12	201528/201528	---M--	200	added ('OK')	image/jpeg	etag:%22310ec9da68eb27a04b522c6c190c2026%22	https://cdn.goturkiye.com/goturkey/sirince-3.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/sirince-3.jpg	(from https://goturkiye.com/blog/a-day-in-the-quaint-village-of-sirince)
03:01:14	184732/184732	---M--	200	added ('OK')	image/jpeg	etag:%2257abc78685cfdbbced89f025f7632b74%22	https://cdn.goturkiye.com/goturkey/sirince-breakfast.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/sirince-breakfast.jpg	(from https://goturkiye.com/blog/a-day-in-the-quaint-village-of-sirince)
03:01:15	248632/248632	---M--	200	added ('OK')	image/jpeg	etag:%228d0e948b4b3b7bc8a66358e4515929f8%22	https://cdn.goturkiye.com/goturkey/sirince-bazaar.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/sirince-bazaar.jpg	(from https://goturkiye.com/blog/a-day-in-the-quaint-village-of-sirince)
03:01:16	256515/256515	---M--	200	added ('OK')	image/jpeg	etag:%2212cb0e1bf93a1b5dc627b17fc5fd4089%22	https://cdn.goturkiye.com/goturkey/sirince-handcraft.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/sirince-handcraft.jpg	(from https://goturkiye.com/blog/a-day-in-the-quaint-village-of-sirince)
03:01:18	699340/699340	---M--	200	added ('OK')	image/png	etag:%22d5a5e5e04c45e22555bd78c70d4bc650%22	https://cdn.goturkiye.com/goturkey/turkish-olive-and-olive-hero.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-olive-and-olive-hero.png	(from https://goturkiye.com/blog/turkish-olives-and-olive-oils)
03:01:19	167918/167918	---M--	200	added ('OK')	image/png	etag:%22af2013b06adda023079c92c8a35a1dff%22	https://cdn.goturkiye.com/goturkey/turkish-olive-and-olive-one.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-olive-and-olive-one.png	(from https://goturkiye.com/blog/turkish-olives-and-olive-oils)
03:01:20	252318/252318	---M--	200	added ('OK')	image/png	etag:%22189ecc35e064980f5932c3600b1c1b92%22	https://cdn.goturkiye.com/goturkey/turkish-olive-and-olive-two.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-olive-and-olive-two.png	(from https://goturkiye.com/blog/turkish-olives-and-olive-oils)
03:01:21	224831/224831	---M--	200	added ('OK')	image/png	etag:%22ee2e6a275d6a1dca183d4dfa9ca8df1b%22	https://cdn.goturkiye.com/goturkey/turkish-olive-and-olive-three.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-olive-and-olive-three.png	(from https://goturkiye.com/blog/turkish-olives-and-olive-oils)
03:01:23	268755/268755	---M--	200	added ('OK')	image/jpeg	etag:%22ee8faa43f53b6892dafb9ea2aacb00e3%22	https://cdn.goturkiye.com/goturkey/5-turkish-dishes-that-vegans-hero-image.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/5-turkish-dishes-that-vegans-hero-image.jpg	(from https://goturkiye.com/blog/more-than-kebabs-5-turkish-dishes-that-vegans-will-love)
03:01:24	183468/183468	---M--	200	added ('OK')	image/jpeg	etag:%223b87508dc17d17b6ba01b9dca7903c6e%22	https://cdn.goturkiye.com/goturkey/mucver-vegan.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/mucver-vegan.jpg	(from https://goturkiye.com/blog/more-than-kebabs-5-turkish-dishes-that-vegans-will-love)
03:01:25	272967/272967	---M--	200	added ('OK')	image/jpeg	etag:%22139ec5309bce4514389640b90c71ba58%22	https://cdn.goturkiye.com/goturkey/karniyarik-vegan.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/karniyarik-vegan.jpg	(from https://goturkiye.com/blog/more-than-kebabs-5-turkish-dishes-that-vegans-will-love)
03:01:26	204131/204131	---M--	200	added ('OK')	image/jpeg	etag:%22e35cd62d7335f07b8052fe8194eac7cf%22	https://cdn.goturkiye.com/goturkey/mercimek-koftesi-vegan.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/mercimek-koftesi-vegan.jpg	(from https://goturkiye.com/blog/more-than-kebabs-5-turkish-dishes-that-vegans-will-love)
03:01:27	240666/240666	---M--	200	added ('OK')	image/jpeg	etag:%22a970ec6e203f1c638e64fb6457573dfa%22	https://cdn.goturkiye.com/goturkey/kisir-vegan.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/kisir-vegan.jpg	(from https://goturkiye.com/blog/more-than-kebabs-5-turkish-dishes-that-vegans-will-love)
03:01:29	222095/222095	---M--	200	added ('OK')	image/jpeg	etag:%22f4fcb6825f59e5918c50b96c68419021%22	https://cdn.goturkiye.com/goturkey/dolma-vegan.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/dolma-vegan.jpg	(from https://goturkiye.com/blog/more-than-kebabs-5-turkish-dishes-that-vegans-will-love)
03:01:30	160405/160405	---M--	200	added ('OK')	image/jpeg	etag:%22baac2c06808600d790350592e30025c0%22	https://cdn.goturkiye.com/goturkey/turkish-breakfast-hero-image.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-breakfast-hero-image.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:31	98402/98402	---M--	200	added ('OK')	image/jpeg	etag:%222f76388a31935264d869ed53eecf1514%22	https://cdn.goturkiye.com/goturkey/brewed-turkish-tea.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/brewed-turkish-tea.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:33	68495/68495	---M--	200	added ('OK')	image/jpeg	etag:%221f0a42a71b9ef3368e0db529845c082f%22	https://cdn.goturkiye.com/goturkey/salad-of-tomatoes-turkey.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/salad-of-tomatoes-turkey.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:34	86126/86126	---M--	200	added ('OK')	image/jpeg	etag:%224fec6036b9696bedb778bebf6c0e2be8%22	https://cdn.goturkiye.com/goturkey/cheese-turkey-cover.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/cheese-turkey-cover.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:35	59396/59396	---M--	200	added ('OK')	image/jpeg	etag:%22a121402a6857b4e31a76defca7eb9b32%22	https://cdn.goturkiye.com/goturkey/olives-cover-image.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/olives-cover-image.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:37	122836/122836	---M--	200	added ('OK')	image/jpeg	etag:%2266f43c2b1ddba936dd786657bd35a43f%22	https://cdn.goturkiye.com/goturkey/turkish-breakfast-egg.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-breakfast-egg.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:38	138635/138635	---M--	200	added ('OK')	image/jpeg	etag:%22539c5c60dc6b06cf5e5ae401128b6154%22	https://cdn.goturkiye.com/goturkey/turkish-breakfast-bread.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/turkish-breakfast-bread.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:39	48862/48862	---M--	200	added ('OK')	image/jpeg	etag:%2220b3f023ac4b69c0fa0dc2dd807d5282%22	https://cdn.goturkiye.com/goturkey/honey-and-clotted-cream.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/honey-and-clotted-cream.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:40	107261/107261	---M--	200	added ('OK')	image/jpeg	etag:%22cacfeafa9e578314600fbc5d7d54b1a9%22	https://cdn.goturkiye.com/goturkey/acuka-cover.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/acuka-cover.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:42	104098/104098	---M--	200	added ('OK')	image/jpeg	etag:%2262ecbbd9c71c52508f6ee7d19f0057b9%22	https://cdn.goturkiye.com/goturkey/jam-and-marmalade.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/jam-and-marmalade.jpg	(from https://goturkiye.com/blog/whats-all-a-part-of-a-traditional-turkish-breakfast)
03:01:43	125427/125427	---M--	200	added ('OK')	image/jpeg	etag:%225795433f75fb2a9536264db22163c7a6%22	https://cdn.goturkiye.com/goturkey/the-top-5-unesco-world-hero-image.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/the-top-5-unesco-world-hero-image.jpg	(from https://goturkiye.com/blog/the-top-5-unesco-world-heritage-sites-that-you-haven-t-heard-of)
03:01:44	83020/83020	---M--	200	added ('OK')	image/jpeg	etag:%22e1229bbd5029980ff4d01ff2cd2db4a6%22	https://cdn.goturkiye.com/goturkey/divrigi-ulu-cami.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/divrigi-ulu-cami.jpg	(from https://goturkiye.com/blog/the-top-5-unesco-world-heritage-sites-that-you-haven-t-heard-of)
03:01:45	139154/139154	---M--	200	added ('OK')	image/jpeg	etag:%220237bc1ae07d33a02f1978c72f42faf0%22	https://cdn.goturkiye.com/goturkey/aphrodisias-unesco.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/aphrodisias-unesco.jpg	(from https://goturkiye.com/blog/the-top-5-unesco-world-heritage-sites-that-you-haven-t-heard-of)
03:01:47	94572/94572	---M--	200	added ('OK')	image/jpeg	etag:%22b9267741b30a19a02855f0c5c7ae66d5%22	https://cdn.goturkiye.com/goturkey/hattusha-unesco.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/hattusha-unesco.jpg	(from https://goturkiye.com/blog/the-top-5-unesco-world-heritage-sites-that-you-haven-t-heard-of)
03:01:48	175142/175142	---M--	200	added ('OK')	image/jpeg	etag:%2290afa5c8cc2d2b774d13f14bb877b4ef%22	https://cdn.goturkiye.com/goturkey/safranbolu-unesco.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/safranbolu-unesco.jpg	(from https://goturkiye.com/blog/the-top-5-unesco-world-heritage-sites-that-you-haven-t-heard-of)
03:01:50	91436/91436	---M--	200	added ('OK')	image/jpeg	etag:%22c12a9116487ba7c0c2b67291f8c363dd%22	https://cdn.goturkiye.com/goturkey/ani-unesco.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/ani-unesco.jpg	(from https://goturkiye.com/blog/the-top-5-unesco-world-heritage-sites-that-you-haven-t-heard-of)
03:01:52	873121/873121	---M--	200	added ('OK')	image/png	etag:%22bda89e040c9fb67c14959174462946fb%22	https://cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-detail.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-detail.png	(from https://goturkiye.com/blog/hattusa-the-ancient-capital-of-the-hittites)
03:01:53	285168/285168	---M--	200	added ('OK')	image/png	etag:%225ba3c172ecf28903820c91b6d0ff22d0%22	https://cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-1.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-1.png	(from https://goturkiye.com/blog/hattusa-the-ancient-capital-of-the-hittites)
03:01:54	219791/219791	---M--	200	added ('OK')	image/png	etag:%22cd066d70658878b48d91edd6c842bb8e%22	https://cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-2.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-2.png	(from https://goturkiye.com/blog/hattusa-the-ancient-capital-of-the-hittites)
03:01:56	249755/249755	---M--	200	added ('OK')	image/png	etag:%22717d9fee04c830e556eb6a596a42c299%22	https://cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-3.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-3.png	(from https://goturkiye.com/blog/hattusa-the-ancient-capital-of-the-hittites)
03:01:56	250797/250797	---M--	200	added ('OK')	image/png	etag:%22dd8470aae05d1a1900861eff501052d5%22	https://cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-4.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-4.png	(from https://goturkiye.com/blog/hattusa-the-ancient-capital-of-the-hittites)
03:01:57	338412/338412	---M--	200	added ('OK')	image/png	etag:%22f18fe10736094e3ff45e82764dfb6ad6%22	https://cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-5.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-5.png	(from https://goturkiye.com/blog/hattusa-the-ancient-capital-of-the-hittites)
03:01:59	337600/337600	---M--	200	added ('OK')	image/png	etag:%22193ec1ccc75ceafa7e8388edfad70431%22	https://cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-6.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/hattusa-the-ancient-capital-of-the-hittites-6.png	(from https://goturkiye.com/blog/hattusa-the-ancient-capital-of-the-hittites)
03:02:01	239432/239432	---M--	200	added ('OK')	image/png	etag:%22c1e69419765e589080a2956cdb5e1bf2%22	https://cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-1.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-1.png	(from https://goturkiye.com/blog/ephesus-exploring-an-ancient-city)
03:02:01	864903/864903	---M--	200	added ('OK')	image/png	etag:%22e2b6ff899efbf602ad64d22ecb515481%22	https://cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-detail.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-detail.png	(from https://goturkiye.com/blog/ephesus-exploring-an-ancient-city)
03:02:02	209838/209838	---M--	200	added ('OK')	image/png	etag:%22b3b39dd33b2f4e24b827d2071c49b3cf%22	https://cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-2.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-2.png	(from https://goturkiye.com/blog/ephesus-exploring-an-ancient-city)
03:02:04	276582/276582	---M--	200	added ('OK')	image/png	etag:%220c6fcdd49c8033f6e77758134ae4ae33%22	https://cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-3.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-3.png	(from https://goturkiye.com/blog/ephesus-exploring-an-ancient-city)
03:02:05	290212/290212	---M--	200	added ('OK')	image/png	etag:%2276cb7631d3a801d88b33a8c22ef6e94f%22	https://cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-4.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-4.png	(from https://goturkiye.com/blog/ephesus-exploring-an-ancient-city)
03:02:06	260118/260118	---M--	200	added ('OK')	image/png	etag:%22549dc84e16668afc394e4b5ba4c37be7%22	https://cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-5.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/ephesus-exploring-an-ancient-city-5.png	(from https://goturkiye.com/blog/ephesus-exploring-an-ancient-city)
